stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,location_type,parent_station,wheelchair_boarding,stop_timezone
3-1079,Lakewood Dr SW & Bridgeport Way,47.165213,-122.508486,1236,,3,,,,
3-108,112th St S & Steele St S,47.155928,-122.469026,113,,3,,,,
3-1085,Lakewood Dr SW & 83rd St Ct SW,47.182148,-122.508528,1242,,3,,,,
3-1087,Lakewood Dr W & 64th St W,47.199008,-122.508779,1244,,3,,,,
3-109,112th St S & Steele St S,47.155811,-122.467522,114,,3,,,,
3-1093,Lexington St & Stevens St,47.171230,-122.590642,1255,,3,,,,
3-110,Farwest Dr & 111th St Ct W,47.156774,-122.573723,120,,3,,,,
3-111,43rd Ave SE & 9th ST,47.151142,-122.282747,121,,3,,,,
3-1110,M St & S 41st St,47.220090,-122.450888,1273,,3,,,,
3-1114,M St & S 45th St,47.216745,-122.450811,1277,,3,,,,
3-1115,M St & S 45th St,47.216746,-122.450948,1278,,3,,,,
3-112,116th St E & 110th Ave E,47.151055,-122.282885,122,,3,,,,
3-1120,M St & S 50th St,47.211690,-122.451042,1283,,3,,,,
3-1123,M St & S 52nd St,47.209921,-122.451034,1286,,3,,,,
3-1126,M St & S 56th St,47.206724,-122.451002,1289,,3,,,,
3-1127,M St & S 56th St,47.206513,-122.451140,1290,,3,,,,
3-1128,Madigan Army Hospital Bldg 0948,47.108381,-122.553769,1291,,3,,,,
3-1129,Main Ave E & 10th St NE,47.191901,-122.281263,1292,,3,,,,
3-113,43rd Ave SE & 103rd Ave Ct E,47.151186,-122.291794,123,,3,,,,
3-1130,Main Ave E & 10th St SE,47.191798,-122.281179,1293,,3,,,,
3-1131,Main Ave E & 12th St NE,47.191913,-122.278000,1294,,3,,,,
3-1133,Main Ave E & 15th St SE,47.191932,-122.273394,1296,,3,,,,
3-1135,Main Ave E & 15th St SE,47.191821,-122.275776,1298,,3,,,,
3-1136,Main Ave E & 23rd St NE,47.191950,-122.265003,1299,,3,,,,
3-1137,Main Ave E & 23rd St SE,47.191848,-122.265434,1300,,3,,,,
3-1138,Main Ave E & Shaw Rd E,47.192030,-122.257269,1301,,3,,,,
3-114,43rd Ave SE & 5th St SE,47.151086,-122.289423,124,,3,,,,
3-1140,Main Ave E & 5th St SE,47.191766,-122.287739,1303,,3,,,,
3-1141,Main Ave E & 8th St NE,47.191893,-122.284304,1304,,3,,,,
3-1142,Main Ave E & 8th St SE,47.191789,-122.284296,1305,,3,,,,
3-1145,Main Ave E & 25th St NE,47.191963,-122.262026,1308,,3,,,,
3-115,116th St S & 10th Ave S,47.151287,-122.447512,125,,3,,,,
3-116,116th St S & 10th Ave S,47.151196,-122.447702,126,,3,,,,
3-117,116th St S & 12th Ave S,47.151307,-122.450364,127,,3,,,,
3-1173,Maple St SW & Union Ave SW,47.123837,-122.551132,1342,,3,,,,
3-1174,Maple St SW & Union Ave SW,47.123772,-122.551230,1343,,3,,,,
3-118,116th St S & 12th Ave S,47.151213,-122.450284,128,,3,,,,
3-1185,Market St & St Helens Ave,47.257004,-122.442329,1362,,3,,,,
3-1186,Market St & 9th St,47.255665,-122.442192,1363,,3,,,,
3-1188,Market St & S 15th St,47.248626,-122.440611,1369,,3,,,,
3-119,116th St S & Sheridan Ave S,47.151245,-122.452914,129,,3,,,,
3-1191,Market St & S 19th St,47.245661,-122.439881,1374,,3,,,,
3-1192,Market St & S 19th St,47.245140,-122.439647,1375,,3,,,,
3-1193,19th St S & Market St,47.244884,-122.440049,1376,,3,,,,
3-1197,McCarver St & N 27th St,47.271849,-122.465200,1380,,3,,,,
3-12,100th St SW & Gravelly Lake Dr SW,47.166727,-122.520583,16,,3,,,,
3-120,116th St S & 8th Ave Ct S,47.151250,-122.444784,130,,3,,,,
3-1209,McChord Dr SW & Bridgeport Wy,47.139412,-122.502696,1392,,3,,,,
3-121,116th St S & 8th Ave Ct S,47.151166,-122.445072,131,,3,,,,
3-122,116th St S & Ainsworth Ave,47.151366,-122.455335,132,,3,,,,
3-1223,McKinley Ave & E 37th St,47.224612,-122.420762,1406,,3,,,,
3-1224,McKinley Ave & E 37th St,47.224527,-122.420900,1407,,3,,,,
3-1225,McKinley Ave & E 38th St,47.222799,-122.420915,1408,,3,,,,
3-123,116th St S & Ainsworth Ave,47.151269,-122.455054,133,,3,,,,
3-1230,McKinley Ave & E 43rd St,47.218333,-122.420823,1413,,3,,,,
3-1232,McKinley Ave & E 46th St,47.215528,-122.420985,1415,,3,,,,
3-1233,McKinley Ave & E 46th St,47.215299,-122.420852,1416,,3,,,,
3-124,116th St S & Park Ave,47.151230,-122.442122,134,,3,,,,
3-1242,McKinley Ave & E 56th St,47.206549,-122.420962,1425,,3,,,,
3-1243,McKinley Ave & E 56th St,47.206184,-122.420824,1426,,3,,,,
3-1244,McKinley Ave & E 58th St,47.204640,-122.420821,1427,,3,,,,
3-1245,McKinley Ave & E 58th St,47.204525,-122.420958,1428,,3,,,,
3-125,116th St S & Park Ave,47.151124,-122.439763,135,,3,,,,
3-1251,McKinley Ave & E 64th St,47.198842,-122.420839,1434,,3,,,,
3-1254,McKinley Ave & E 68th St,47.195757,-122.420994,1437,,3,,,,
3-1255,McKinley Ave & E 68th St,47.195287,-122.420873,1438,,3,,,,
3-1257,McKinley Ave & E 72nd St,47.192786,-122.421017,1440,,3,,,,
3-1258,McKinley Ave & E 72nd St,47.192322,-122.420880,1441,,3,,,,
3-126,116th St S & Sheridan St,47.151337,-122.452680,136,,3,,,,
3-1271,McKinley Ave & Morton St,47.228466,-122.420546,1454,,3,,,,
3-1275,Meadow Rd SW & 93rd St SW,47.173205,-122.526212,1459,,3,,,,
3-1276,Meadow Rd SW & 95th St SW,47.171851,-122.526193,1460,,3,,,,
3-1277,Meadow Rd SW & 95th St SW,47.171492,-122.526325,1461,,3,,,,
3-1278,Meadow Rd SW & Sacramento St SW,47.175182,-122.526283,1462,,3,,,,
3-1279,Meadow Rd SW & Lake Grove St,47.168476,-122.526107,1463,,3,,,,
3-1280,Meadow Rd SW & Lk Grove St SW,47.168076,-122.526228,1464,,3,,,,
3-1295,Meridian S & 39TH AV SE,47.155622,-122.292865,1484,,3,,,,
3-1297,Meridian E & 43rd Ave SE,47.151424,-122.292883,1486,,3,,,,
3-1299,Meridian S & 47th Ave - 120th St E,47.147744,-122.292869,1488,,3,,,,
3-13,100th St SW & Gravelly Lake Dr,47.166638,-122.519711,17,,3,,,,
3-1301,Meridian Ave E & 123rd St E,47.143650,-122.293046,1490,,3,,,,
3-1302,Meridian Ave E & 123rd St Ct E,47.144220,-122.292864,1491,,3,,,,
3-1305,Meridian Ave E & 132nd St E,47.136913,-122.292918,1494,,3,,,,
3-1307,Meridian E & 136th St E,47.133249,-122.292949,1496,,3,,,,
3-1308,Meridian Ave E & 136th St E,47.132678,-122.293119,1497,,3,,,,
3-1309,Meridian E & 144th St E,47.125956,-122.292979,1498,,3,,,,
3-1310,Meridian E & 144th St E,47.125358,-122.293164,1499,,3,,,,
3-1312,Meridian E & 147th St E,47.122258,-122.293226,1501,,3,,,,
3-1313,Meridian S & 14th Ave SE,47.178217,-122.293475,1502,,3,,,,
3-1314,Meridian S & 14th Ave SE,47.178673,-122.293635,1503,,3,,,,
3-1316,Meridian E & 152nd St E,47.117273,-122.293349,1505,,3,,,,
3-1318,Meridian S & 17th Ave SE,47.175947,-122.293411,1507,,3,,,,
3-1328,Meridian S & 27th Ave SW,47.165491,-122.293352,1517,,3,,,,
3-1330,Meridian N & 4th Ave NW,47.193868,-122.293825,1519,,3,,,,
3-1332,Meridian S & 9th Ave SW,47.184214,-122.293699,1522,,3,,,,
3-1347,Mildred St S & S 12th St,47.250250,-122.526256,1540,,3,,,,
3-1348,Mildred St S & S 12th St,47.249735,-122.526374,1541,,3,,,,
3-1351,Mildred St S & James Ctr Plaza,47.245124,-122.526393,1544,,3,,,,
3-1352,Mildred St S & 15th St S,47.248202,-122.526237,1545,,3,,,,
3-1379,11th St N & Lawrence St,47.259963,-122.479227,1572,,3,,,,
3-1385,11th St N & Union St,47.259975,-122.483965,1578,,3,,,,
3-1386,11th St N & Union St,47.259874,-122.483756,1579,,3,,,,
3-1387,11th St N & Warner St,47.259951,-122.481378,1580,,3,,,,
3-1389,15th St N & Alder St,47.263688,-122.477729,1582,,3,,,,
3-1390,15th St N & Anderson St,47.263614,-122.472907,1583,,3,,,,
3-1391,15th St N & Cedar St,47.263604,-122.476509,1584,,3,,,,
3-1392,15th St N & Junett St,47.263687,-122.474711,1585,,3,,,,
3-1393,15th St N & Junett St,47.263597,-122.474538,1586,,3,,,,
3-1394,15th St N & Anderson Street,47.263701,-122.472625,1587,,3,,,,
3-1399,N 1st St & N Yakima Ave,47.262897,-122.449797,1592,,3,,,,
3-1401,N 1st St & Tacoma Ave,47.264494,-122.448465,1594,,3,,,,
3-1405,21st St N & Prospect St,47.267532,-122.469562,1599,,3,,,,
3-1406,21st St N & Alder St,47.267460,-122.477313,1600,,3,,,,
3-1407,21st St N & Junett St,47.267571,-122.474681,1601,,3,,,,
3-1409,21st St N & Prospect St,47.267429,-122.469490,1603,,3,,,,
3-1410,26th St N & Alder St,47.271099,-122.478006,1604,,3,,,,
3-1419,26th St N & Puget Sound Dr,47.271118,-122.482527,1613,,3,,,,
3-1420,26th St N & Puget Sound Ave,47.271023,-122.482778,1614,,3,,,,
3-1427,30th St N & Alder St,47.274673,-122.477464,1621,,3,,,,
3-1435,30th St N & Junett St,47.274795,-122.474539,1629,,3,,,,
3-1436,30th St N & Junett St,47.274690,-122.474374,1630,,3,,,,
3-144,144th St NW & 42nd Ave Ct NW,47.389099,-122.594047,155,,3,,,,
3-145,144th St NW & 41st Ave Ct NW,47.389005,-122.593889,156,,3,,,,
3-1453,30th St N & Warner St,47.274759,-122.481618,1649,,3,,,,
3-1455,30th St N & Washington St,47.274857,-122.485499,1651,,3,,,,
3-1456,30th St N & Washington St,47.274758,-122.485374,1652,,3,,,,
3-1457,30th St N & White St,47.274798,-122.471489,1653,,3,,,,
3-1458,30th St N & White St,47.274709,-122.470249,1654,,3,,,,
3-1459,34th St N & Cheyenne St,47.278727,-122.498412,1655,,3,,,,
3-146,144th St NW & 45th Ave Ct NW,47.389062,-122.598612,157,,3,,,,
3-1460,34th St N & Cheyenne St,47.278636,-122.498256,1656,,3,,,,
3-1462,34th St N & Monroe St,47.278709,-122.492298,1658,,3,,,,
3-1464,34th St N & Proctor St,47.278675,-122.489121,1660,,3,,,,
3-1465,N 34th St & N Proctor St,47.278581,-122.489017,1661,,3,,,,
3-1466,34th St N & Stevens St,47.278721,-122.496369,1662,,3,,,,
3-1467,34th St N & Stevens St,47.278625,-122.495890,1663,,3,,,,
3-147,144th St NW & 45th Ave Ct NW,47.388958,-122.599052,158,,3,,,,
3-1470,45th St N & Baltimore St,47.289840,-122.507678,1666,,3,,,,
3-1475,45th St N & Huson St,47.289520,-122.504091,1671,,3,,,,
3-1476,45th St N & Huson St,47.289435,-122.503898,1672,,3,,,,
3-1477,45th St N & Mullen St,47.289521,-122.501039,1673,,3,,,,
3-1478,45th St N & Mullen St,47.289433,-122.500983,1674,,3,,,,
3-1479,45th St N & Shirley St,47.289852,-122.509256,1675,,3,,,,
3-148,144th St NW & 49th Ave Ct NW,47.389044,-122.604035,159,,3,,,,
3-1486,I St N & N 12th St,47.266950,-122.465870,1682,,3,,,,
3-149,144th St NW & 49th Ave Ct NW,47.388939,-122.603894,160,,3,,,,
3-1490,I St N & N 2nd St,47.262476,-122.452356,1686,,3,,,,
3-1491,I St N & N 2nd St,47.262336,-122.451622,1687,,3,,,,
3-1492,I St N & N 4th St,47.263312,-122.454749,1688,,3,,,,
3-1493,I St N & N 4th St,47.263057,-122.454307,1689,,3,,,,
3-1495,I St N & N 6th St,47.263965,-122.457059,1691,,3,,,,
3-1497,I St N & N 8th St,47.264878,-122.459844,1693,,3,,,,
3-1498,M St N & Division Ave,47.259403,-122.456498,1694,,3,,,,
3-1499,M St N & N 11th St,47.262796,-122.466555,1695,,3,,,,
3-15,100th St SW & Gravelly Lake Dr,47.166624,-122.521311,19,,3,,,,
3-150,144th St NW & 54th Ave NW,47.389085,-122.609015,161,,3,,,,
3-1500,M St N & N 4th St,47.259672,-122.456934,1696,,3,,,,
3-1501,M St N & N 6th St,47.260555,-122.459714,1697,,3,,,,
3-1502,M St N & N 6th St,47.260539,-122.459984,1698,,3,,,,
3-1503,M St N & N 8th St,47.261496,-122.462586,1699,,3,,,,
3-1504,M St N & N 8th St,47.261411,-122.462630,1700,,3,,,,
3-1507,M St N & N 11th St,47.262794,-122.466864,1703,,3,,,,
3-151,144th St NW & 54th Ave NW,47.388986,-122.609619,162,,3,,,,
3-152,144th St NW & Peacock Hill NW,47.389015,-122.589379,163,,3,,,,
3-153,146th St SW & 70th Ave Ct SW,47.124829,-122.529860,164,,3,,,,
3-1530,Norpoint Way & NE 29th St,47.282084,-122.367313,1726,,,,,,
3-1535,Oakes St S & S 48th St,47.213937,-122.472677,1731,,3,,,,
3-1537,Oakes St S & S 49th St,47.212780,-122.472463,1733,,3,,,,
3-1538,Oakes St S & S 51st St,47.210962,-122.472311,1734,,3,,,,
3-1541,Oakes St S & S 54th St,47.207574,-122.472383,1737,,3,,,,
3-1542,Oakes St S & S 58th St,47.204866,-122.472260,1738,,3,,,,
3-1549,Oakes St S & S 64th St,47.199034,-122.472360,1745,,3,,,,
3-1550,Oakes St S & S 66th St,47.197629,-122.472248,1746,,3,,,,
3-1560,Military Rd SW & 114th St SW,47.154156,-122.573638,1756,,3,,,,
3-1562,Military Rd SW & 119th St SW,47.149280,-122.566571,1758,,3,,,,
3-1564,Military Rd SW & Holden Rd,47.150593,-122.568576,1760,,3,,,,
3-1565,Military Rd SW & Masonic Rd,47.152041,-122.570726,1761,,3,,,,
3-1566,Military Rd SW & Masonic Rd,47.151690,-122.570451,1762,,3,,,,
3-1569,Olive Wy & 6th Ave,47.612978,-122.336549,1765,,1,,,,
3-1572,Olympic Dr NW & Hollycroft St,47.309497,-122.577535,1774,,3,,,,
3-1573,Olympic Dr NW & Hollycroft St,47.309526,-122.577907,1775,,3,,,,
3-1575,Eastlake Ave E & W Harrison St,47.621579,-122.329075,1781,,1,,,,
3-1576,Orchard St W & Emerson St,47.220705,-122.505279,1783,,3,,,,
3-1577,Orchard St W & S 46th St,47.215901,-122.505180,1784,,3,,,,
3-1578,Orchard St W & 46th St,47.215228,-122.505345,1785,,3,,,,
3-1579,Orchard St W & 53rd St W,47.210130,-122.505181,1786,,3,,,,
3-158,Hidden Village & 204th St E,47.071828,-122.414850,169,,3,,,,
3-1580,Orchard St W & 53rd St W,47.209069,-122.505211,1787,,3,,,,
3-1582,Orchard St W & 54th St W,47.208098,-122.505368,1789,,3,,,,
3-1583,Orchard St W & Hanna Pierce Rd,47.204233,-122.506995,1790,,3,,,,
3-159,150th St SW & 73rd Ave SW,47.121261,-122.533893,170,,3,,,,
3-16,100th St SW & Kline St SW,47.166558,-122.496685,20,,3,,,,
3-160,Murray Rd SW & 15th St SW,47.122186,-122.542768,171,,3,,,,
3-161,150th St SW & Spring St SW,47.121243,-122.537263,172,,3,,,,
3-1611,Orchard St W & S 56th St,47.207536,-122.505202,1818,,3,,,,
3-1614,Orchard St W & 56th St S,47.205884,-122.505716,1821,,3,,,,
3-1616,Pacific Ave S & 180th St S,47.093308,-122.435083,1826,,3,,,,
3-1617,Pacific Ave S & 143rd St S,47.127419,-122.434698,1827,,3,,,,
3-1619,Pacific Ave & Avamere Rehab,47.189657,-122.434005,1829,,3,,,,
3-162,150th St SW & Woodbrook Rd SW,47.121308,-122.527059,173,,3,,,,
3-1620,Pacific Ave & S 86th St,47.178461,-122.434040,1830,,3,,,,
3-1621,Pacific Ave & S 86th St,47.178034,-122.434190,1831,,3,,,,
3-1622,Pacific Ave & S 88th St,47.175760,-122.434036,1832,,3,,,,
3-1623,Pacific Ave & 92nd St S,47.176004,-122.434189,1833,,3,,,,
3-1625,Pacific Ave & Division Ln,47.228258,-122.434174,1836,,3,,,,
3-1626,Pacific Ave & Division Ln,47.228044,-122.434022,1837,,3,,,,
3-1628,Pacific Ave S & S Military Rd,47.119160,-122.434939,1846,,3,,,,
3-1629,Pacific Ave & S 24th St,47.240368,-122.435553,1847,,3,,,,
3-163,19th St S & 64th Ave W,47.242707,-122.522858,176,,3,,,,
3-1630,Pacific Ave & S 24th St,47.239955,-122.435457,1848,,3,,,,
3-1631,Pacific Ave S & S 104th St,47.162136,-122.434129,1850,,3,,,,
3-1632,Pacific Ave S & S 104th St,47.162611,-122.434271,1851,,3,,,,
3-1633,Pacific Ave S & S 108th St,47.159541,-122.434160,1853,,3,,,,
3-1637,Pacific Ave S & S 115th St,47.152114,-122.434425,1859,,3,,,,
3-1638,Pacific Ave S & S 125th St,47.143575,-122.434607,1860,,3,,,,
3-164,19th St S & 70th Ave W,47.242650,-122.529735,177,,3,,,,
3-1641,Pacific Ave S & S 131st St,47.138702,-122.434713,1863,,3,,,,
3-1642,Pacific Ave S & S 131st St,47.138532,-122.434539,1864,,3,,,,
3-1648,Pacific Ave S & 138th St S,47.132401,-122.434595,1870,,3,,,,
3-1649,Pacific Ave S & S 138th St,47.131200,-122.434797,1871,,3,,,,
3-1650,Pacific Ave S & 143rd St S,47.126925,-122.434885,1872,,3,,,,
3-1651,Pacific Ave S & 146th St S,47.123915,-122.434953,1873,,3,,,,
3-1662,Pacific Ave S & S 168th St,47.104970,-122.434755,1885,,3,,,,
3-1664,Pacific Ave S & S 168th St,47.104210,-122.434948,1887,,3,,,,
3-1666,Pacific Ave S & S 173rd St,47.100449,-122.434809,1889,,3,,,,
3-1667,Pacific Ave S & S 176th St,47.097769,-122.434849,1890,,3,,,,
3-167,19th St S & Seaview St W,47.242639,-122.533955,180,,3,,,,
3-1675,Pacific Ave S & S 188th St,47.086406,-122.435188,1898,,3,,,,
3-1677,Pacific Ave & S 19th St,47.244817,-122.436784,1901,,3,,,,
3-1680,Pacific Ave & S 21st St,47.242850,-122.436347,1905,,3,,,,
3-1684,Pacific Ave & S 27th St,47.237329,-122.435093,1917,,3,,,,
3-1686,Pacific Ave & S 30th St,47.234282,-122.434271,1920,,,,,,
3-1687,Pacific Ave & S 30th St,47.234189,-122.434408,1921,,,,,,
3-1689,Pacific Ave & S 32nd St,47.231878,-122.434188,1924,,,,,,
3-1694,Pacific Ave & S 37th St,47.224948,-122.434015,1932,,3,,,,
3-1695,Pacific Ave & S 37th St,47.224814,-122.434167,1933,,3,,,,
3-1696,Pacific Ave & S 38th St,47.223470,-122.433961,1935,,3,,,,
3-1697,Pacific Ave & S 38th St,47.223256,-122.434147,1936,,3,,,,
3-1698,Pacific Ave & S 40th St,47.221304,-122.433968,1938,,3,,,,
3-1699,Pacific Ave & S 40th St,47.220909,-122.434119,1939,,3,,,,
3-17,100th St SW & Lakeview Ave S,47.166643,-122.495277,21,,3,,,,
3-1701,Pacific Ave & S 43rd St,47.217980,-122.434122,1942,,3,,,,
3-1704,Pacific Ave & S 46th St,47.215364,-122.434109,1947,,3,,,,
3-1705,Pacific Ave & S 46th St,47.215440,-122.433959,1948,,3,,,,
3-1707,Pacific Ave & S 48th St,47.213285,-122.433949,1951,,3,,,,
3-1708,Pacific Ave & S 50th St,47.211675,-122.433936,1953,,3,,,,
3-1709,Pacific Ave & S 50th St,47.211536,-122.434088,1954,,3,,,,
3-1710,Pacific Ave & S 52nd St,47.210200,-122.433943,1955,,3,,,,
3-1711,Pacific Ave & S 52nd St,47.209769,-122.434093,1956,,3,,,,
3-1724,Pacific Ave & S 67th St,47.196627,-122.434086,1979,,3,,,,
3-1725,Pacific Ave & S 67th St,47.196512,-122.433937,1980,,3,,,,
3-1728,Pacific Ave & S 72nd St,47.191953,-122.434135,1986,,3,,,,
3-1730,Pacific Ave & Fred Meyer,47.189803,-122.434159,1988,,3,,,,
3-1731,Pacific Ave & S 76th St,47.188146,-122.434023,1990,,3,,,,
3-1732,Pacific Ave & S 76th St,47.188033,-122.434175,1991,,3,,,,
3-1740,Pacific Ave & S 84th St,47.181226,-122.434035,2003,,3,,,,
3-1741,Pacific Ave & S 94th St,47.173349,-122.434033,2004,,3,,,,
3-1743,Pacific Ave & S 96th St,47.170481,-122.434188,2007,,3,,,,
3-1744,Pacific Ave & S 96th St,47.170311,-122.434033,2008,,3,,,,
3-1748,Pacific Ave S & Violet Meadow E,47.152642,-122.434224,2014,,3,,,,
3-1755,Pacific Hwy E & 54th Ave E,47.243101,-122.355721,2023,,3,,,,
3-1768,Pacific Hwy E & Willow Rd E,47.243151,-122.365243,2036,,3,,,,
3-1769,Pacific Hwy E & Willow Rd E,47.243049,-122.364607,2037,,3,,,,
3-1773,Pacific Hwy E & 64th Ave E,47.243041,-122.344508,2041,,3,,,,
3-1775,Pacific Hwy S & 70th Ave E,47.245332,-122.336173,2043,,3,,,,
3-1785,Pacific Hwy S & Johnson Rd NE,47.258851,-122.336398,2053,,3,,,,
3-1787,Pacific Hwy E & 6th St Ct NE,47.262620,-122.336338,2055,,3,,,,
3-1788,Pacific Hwy S & 7th St Ct NE,47.263402,-122.335958,2056,,3,,,,
3-1790,Pacific Hwy E & Birch St,47.256460,-122.336220,2058,,3,,,,
3-1791,Pacific Hwy E & 70th Ave E,47.253253,-122.335748,2059,,3,,,,
3-1794,Pacific Hwy & S 330th St,47.305583,-122.313489,2062,,1,,,,
3-18,100th St SW & Lakewood Dr SW,47.166663,-122.507869,22,,3,,,,
3-1801,Pacific Hwy & S 348th St,47.289417,-122.318154,2069,,1,,,,
3-1802,Pacific Hwy & S 348th St,47.290513,-122.317349,2070,,1,,,,
3-1803,Pacific Hwy S & S 356th St,47.281950,-122.322322,2071,,1,,,,
3-1805,Pacific Hwy S & S 373rd St,47.267699,-122.333550,2073,,1,,,,
3-1806,Pacific Hwy S & S 373rd St,47.268177,-122.333321,2074,,1,,,,
3-1808,Pacific Hwy SW & 108th St SW,47.159565,-122.486767,2076,,3,,,,
3-1832,Park Ave S & S 106th St,47.161499,-122.440419,2106,,3,,,,
3-1833,Park Ave S & S 106th St,47.161174,-122.440319,2107,,3,,,,
3-1834,Park Ave S & S 108th St,47.159062,-122.438683,2109,,3,,,,
3-1836,Park Ave S & S 110th St,47.157746,-122.438695,2112,,3,,,,
3-1847,Peacock Hill Ave NW & 101st St,47.350403,-122.589323,2124,,3,,,,
3-1848,Peacock Hill Ave NW & 105th St,47.353845,-122.589222,2125,,3,,,,
3-1849,Peacock Hill Ave NW & 105th St,47.353686,-122.589369,2126,,3,,,,
3-1850,Peacock Hill Ave NW & 108th St,47.356350,-122.589197,2127,,3,,,,
3-1851,Peacock Hill Ave NW & 108th St,47.356248,-122.589368,2128,,3,,,,
3-1853,Peacock Hill Ave NW & 114th St,47.361992,-122.589278,2130,,3,,,,
3-1859,Peacock Hill Ave NW & 137th St,47.382634,-122.589198,2136,,3,,,,
3-1860,Peacock Hill Ave NW & 144th St,47.387973,-122.588922,2137,,3,,,,
3-1863,Peacock Hill Ave NW & 128th St,47.374817,-122.589217,2140,,3,,,,
3-1864,Peacock Hill Ave NW & Canterwood Dr,47.374323,-122.589383,2141,,3,,,,
3-1865,Peacock Hill Ave NW & Ringold St,47.348287,-122.589312,2142,,3,,,,
3-1866,Peacock Hill Ave  & Sellers St,47.341949,-122.589307,2143,,3,,,,
3-1867,Peacock Hill Ave & Fennimore St,47.342336,-122.589153,2144,,3,,,,
3-1868,Peacock Hill Ave & Vernhardson,47.345531,-122.589148,2145,,3,,,,
3-1869,Peacock Hill Ave & Vernhardson,47.345232,-122.589310,2146,,3,,,,
3-1870,Peacock Hill Ave NW & View Pl NW,47.378359,-122.589149,2147,,3,,,,
3-1871,Peacock Hill Ave NW & View Pl,47.378120,-122.589305,2148,,3,,,,
3-1872,Pearl St & 6th Ave,47.255780,-122.515826,2149,,3,,,,
3-1873,Pearl St & 6th Ave,47.254951,-122.516000,2150,,3,,,,
3-1874,Pearl St & N 11th St,47.260437,-122.515828,2151,,3,,,,
3-1875,Pearl St & N 11th St,47.259655,-122.516000,2152,,3,,,,
3-1877,Pearl St & N 30th St,47.274287,-122.515792,2154,,3,,,,
3-1878,Pearl St & N 30th St,47.273544,-122.515969,2155,,3,,,,
3-1879,Pearl St & N 31st St,47.276381,-122.515709,2156,,3,,,,
3-1880,Pearl St & N 31st St,47.275986,-122.516033,2157,,3,,,,
3-1881,Pearl St & N 33rd St,47.278062,-122.515708,2158,,3,,,,
3-1882,Pearl St & N 33rd St,47.278038,-122.516029,2159,,3,,,,
3-1883,Pearl St & N 35th St,47.280051,-122.515690,2160,,3,,,,
3-1884,Pearl St & N35th St,47.279760,-122.516001,2161,,3,,,,
3-1885,Pearl St & N 37th St,47.281900,-122.515671,2162,,3,,,,
3-1887,Pearl St & N 39th St,47.284349,-122.515642,2164,,3,,,,
3-1888,Pearl St & N 39th St,47.284094,-122.515991,2165,,3,,,,
3-1889,Pearl St & N 42nd St,47.287039,-122.515666,2166,,3,,,,
3-1891,Pearl St & N 45th St,47.289595,-122.515673,2168,,3,,,,
3-1893,Pearl St & N 46th St,47.291143,-122.515787,2170,,3,,,,
3-1894,Pearl St & N 46th St,47.290662,-122.515653,2171,,3,,,,
3-1897,Pearl St & N 49th St,47.294562,-122.515800,2174,,3,,,,
3-19,100th St SW & Lakewood Dr SW,47.166570,-122.506764,23,,3,,,,
3-1900,Pearl St & N 51st St,47.297800,-122.515587,2177,,3,,,,
3-1904,Pearl St & N 9th St,47.256673,-122.516021,2181,,3,,,,
3-1905,Pearl St & Park Wy,47.301006,-122.515558,2182,,3,,,,
3-1906,Pearl St & Park Wy,47.301218,-122.515704,2183,,3,,,,
3-1907,Pearl St & Ruby St,47.294151,-122.515627,2184,,3,,,,
3-1908,Pearl St & S 10th St,47.252273,-122.515763,2185,,3,,,,
3-1909,Pearl St & S 10th St,47.252433,-122.515910,2186,,3,,,,
3-1913,Pine St S & S Center St,47.232491,-122.473733,2191,,3,,,,
3-1914,Pine St S & S 35th St,47.227978,-122.473495,2192,,3,,,,
3-1915,Pine St S & S 35th St,47.227847,-122.473627,2193,,3,,,,
3-1916,Pine St S & S 36th St,47.226117,-122.473475,2194,,3,,,,
3-1917,Pine St S & S 36th St,47.225950,-122.473618,2195,,3,,,,
3-1918,Pine St S & S 38th St,47.222113,-122.473573,2196,,3,,,,
3-1920,Pine St S & S 40th St,47.220630,-122.473700,2198,,3,,,,
