"","lat","lon","route_id","agency"
"1479",47.656876,-122.304909,"Route 277","Metro Transit"
"1480",47.718422,-122.207077,"Route 277","Metro Transit"
"1481",47.718422,-122.201302,"Route 277","Metro Transit"
"1482",47.718418,-122.199112,"Route 277","Metro Transit"
"1483",47.718418,-122.196625,"Route 277","Metro Transit"
"1484",47.718395,-122.193253,"Route 277","Metro Transit"
"1485",47.718365,-122.189507,"Route 277","Metro Transit"
"1486",47.718491,-122.188828,"Route 277","Metro Transit"
"1487",47.71854,-122.193932,"Route 277","Metro Transit"
"1488",47.718552,-122.196625,"Route 277","Metro Transit"
"1489",47.718556,-122.201775,"Route 277","Metro Transit"
"1490",47.718563,-122.206558,"Route 277","Metro Transit"
"1491",47.686165,-122.300934,"Route 372","Metro Transit"
"1492",47.682823,-122.300858,"Route 372","Metro Transit"
"1493",47.676212,-122.300743,"Route 372","Metro Transit"
"1494",47.671875,-122.300743,"Route 372","Metro Transit"
"1495",47.668293,-122.30072,"Route 372","Metro Transit"
"1496",47.665997,-122.300705,"Route 372","Metro Transit"
"1497",47.662911,-122.301003,"Route 372","Metro Transit"
"1498",47.663609,-122.300804,"Route 372","Metro Transit"
"1499",47.666599,-122.300514,"Route 372","Metro Transit"
"1500",47.668735,-122.300529,"Route 372","Metro Transit"
"1501",47.672379,-122.300545,"Route 372","Metro Transit"
"1502",47.676003,-122.300545,"Route 372","Metro Transit"
"1503",47.683147,-122.300667,"Route 372","Metro Transit"
"1504",47.686481,-122.300743,"Route 372","Metro Transit"
"1505",47.71542,-122.29763,"Route 372","Metro Transit"
"1506",47.711735,-122.299805,"Route 372","Metro Transit"
"1507",47.708515,-122.30143,"Route 372","Metro Transit"
"1508",47.704357,-122.301712,"Route 372","Metro Transit"
"1509",47.700081,-122.303604,"Route 372","Metro Transit"
"1510",47.695282,-122.305283,"Route 372","Metro Transit"
"1511",47.691254,-122.30217,"Route 372","Metro Transit"
"1512",47.691326,-122.301987,"Route 372","Metro Transit"
"1513",47.695759,-122.305252,"Route 372","Metro Transit"
"1514",47.700565,-122.302948,"Route 372","Metro Transit"
"1515",47.705028,-122.301521,"Route 372","Metro Transit"
"1516",47.70858,-122.301208,"Route 372","Metro Transit"
"1517",47.711124,-122.299957,"Route 372","Metro Transit"
"1518",47.71582,-122.29718,"Route 372","Metro Transit"
"1519",47.722763,-122.291687,"Route 372","Metro Transit"
"1520",47.652336,-122.306412,"Route 372","Metro Transit"
"1521",47.654365,-122.305214,"Route 372","Metro Transit"
"1522",47.652149,-122.308495,"Route 372","Metro Transit"
"1523",47.655102,-122.310921,"Route 372","Metro Transit"
"1524",47.656876,-122.304909,"Route 372","Metro Transit"
"1525",47.657257,-122.304573,"Route 372","Metro Transit"
"1526",47.655045,-122.311172,"Route 372","Metro Transit"
"1527",47.653713,-122.305023,"Route 372","Metro Transit"
"1528",47.652329,-122.306099,"Route 372","Metro Transit"
"1529",47.652046,-122.308693,"Route 372","Metro Transit"
"1530",47.760613,-122.20018,"Route 372","Metro Transit"
"1531",47.762196,-122.196014,"Route 372","Metro Transit"
"1532",47.763798,-122.193581,"Route 372","Metro Transit"
"1533",47.759392,-122.199783,"Route 372","Metro Transit"
"1534",47.763996,-122.193596,"Route 372","Metro Transit"
"1535",47.759331,-122.20108,"Route 372","Metro Transit"
"1536",47.761829,-122.192337,"Route 372","Metro Transit"
"1537",47.761948,-122.197227,"Route 372","Metro Transit"
"1538",47.760639,-122.200783,"Route 372","Metro Transit"
"1539",47.757935,-122.211418,"Route 372","Metro Transit"
"1540",47.75119,-122.212036,"Route 372","Metro Transit"
"1541",47.753063,-122.225342,"Route 372","Metro Transit"
"1542",47.754711,-122.230545,"Route 372","Metro Transit"
"1543",47.756004,-122.234673,"Route 372","Metro Transit"
"1544",47.756302,-122.236435,"Route 372","Metro Transit"
"1545",47.757134,-122.24147,"Route 372","Metro Transit"
"1546",47.758408,-122.241295,"Route 372","Metro Transit"
"1547",47.759201,-122.243057,"Route 372","Metro Transit"
"1548",47.758415,-122.249435,"Route 372","Metro Transit"
"1549",47.758373,-122.263237,"Route 372","Metro Transit"
"1550",47.753216,-122.277527,"Route 372","Metro Transit"
"1551",47.75219,-122.280037,"Route 372","Metro Transit"
"1552",47.748322,-122.284912,"Route 372","Metro Transit"
"1553",47.744499,-122.286522,"Route 372","Metro Transit"
"1554",47.739384,-122.289886,"Route 372","Metro Transit"
"1555",47.733151,-122.292519,"Route 372","Metro Transit"
"1556",47.728077,-122.292343,"Route 372","Metro Transit"
"1557",47.722694,-122.293411,"Route 372","Metro Transit"
"1558",47.71896,-122.295525,"Route 372","Metro Transit"
"1559",47.720383,-122.294479,"Route 372","Metro Transit"
"1560",47.723572,-122.292793,"Route 372","Metro Transit"
"1561",47.728012,-122.292137,"Route 372","Metro Transit"
"1562",47.734463,-122.292343,"Route 372","Metro Transit"
"1563",47.739723,-122.289368,"Route 372","Metro Transit"
"1564",47.748486,-122.284569,"Route 372","Metro Transit"
"1565",47.752117,-122.279831,"Route 372","Metro Transit"
"1566",47.753731,-122.275841,"Route 372","Metro Transit"
"1567",47.758301,-122.261803,"Route 372","Metro Transit"
"1568",47.758202,-122.24881,"Route 372","Metro Transit"
"1569",47.757256,-122.243042,"Route 372","Metro Transit"
"1570",47.756329,-122.237457,"Route 372","Metro Transit"
"1571",47.755627,-122.233536,"Route 372","Metro Transit"
"1572",47.754368,-122.230042,"Route 372","Metro Transit"
"1573",47.751686,-122.211555,"Route 372","Metro Transit"
"1574",47.759403,-122.209259,"Route 372","Metro Transit"
"1575",47.656281,-122.313187,"Route 372","Metro Transit"
"1576",47.655918,-122.313354,"Route 372","Metro Transit"
"1577",47.774535,-122.340975,"Route 373","Metro Transit"
"1578",47.76292,-122.335114,"Route 373","Metro Transit"
"1579",47.759384,-122.33503,"Route 373","Metro Transit"
"1580",47.756298,-122.334763,"Route 373","Metro Transit"
"1581",47.759907,-122.334839,"Route 373","Metro Transit"
"1582",47.650547,-122.304283,"Route 373","Metro Transit"
"1583",47.652245,-122.311211,"Route 373","Metro Transit"
"1584",47.65049,-122.306839,"Route 373","Metro Transit"
"1585",47.649727,-122.305817,"Route 373","Metro Transit"
"1586",47.652351,-122.311089,"Route 373","Metro Transit"
"1587",47.675468,-122.312027,"Route 373","Metro Transit"
"1588",47.665188,-122.312973,"Route 373","Metro Transit"
"1589",47.668766,-122.31292,"Route 373","Metro Transit"
"1590",47.670876,-122.312927,"Route 373","Metro Transit"
"1591",47.670753,-122.313133,"Route 373","Metro Transit"
"1592",47.668316,-122.313126,"Route 373","Metro Transit"
"1593",47.686405,-122.312248,"Route 373","Metro Transit"
"1594",47.682583,-122.311989,"Route 373","Metro Transit"
"1595",47.679157,-122.312096,"Route 373","Metro Transit"
"1596",47.676083,-122.311836,"Route 373","Metro Transit"
"1597",47.679623,-122.311905,"Route 373","Metro Transit"
"1598",47.683292,-122.311989,"Route 373","Metro Transit"
"1599",47.733517,-122.312851,"Route 373","Metro Transit"
"1600",47.731857,-122.31282,"Route 373","Metro Transit"
"1601",47.726868,-122.312752,"Route 373","Metro Transit"
"1602",47.719002,-122.312767,"Route 373","Metro Transit"
"1603",47.715469,-122.312645,"Route 373","Metro Transit"
"1604",47.712467,-122.312546,"Route 373","Metro Transit"
"1605",47.708309,-122.312538,"Route 373","Metro Transit"
"1606",47.703781,-122.312477,"Route 373","Metro Transit"
"1607",47.70015,-122.312302,"Route 373","Metro Transit"
"1608",47.696545,-122.31221,"Route 373","Metro Transit"
"1609",47.692848,-122.312279,"Route 373","Metro Transit"
"1610",47.688274,-122.312286,"Route 373","Metro Transit"
"1611",47.686951,-122.312057,"Route 373","Metro Transit"
"1612",47.690586,-122.312126,"Route 373","Metro Transit"
"1613",47.694172,-122.312057,"Route 373","Metro Transit"
"1614",47.697811,-122.311989,"Route 373","Metro Transit"
"1615",47.701138,-122.312149,"Route 373","Metro Transit"
"1616",47.703274,-122.312248,"Route 373","Metro Transit"
"1617",47.708778,-122.312332,"Route 373","Metro Transit"
"1618",47.712387,-122.31234,"Route 373","Metro Transit"
"1619",47.716011,-122.312469,"Route 373","Metro Transit"
"1620",47.719936,-122.312576,"Route 373","Metro Transit"
"1621",47.726879,-122.312561,"Route 373","Metro Transit"
"1622",47.732017,-122.31263,"Route 373","Metro Transit"
"1623",47.73444,-122.323479,"Route 373","Metro Transit"
"1624",47.773743,-122.346207,"Route 373","Metro Transit"
"1625",47.767284,-122.3461,"Route 373","Metro Transit"
"1626",47.763172,-122.34491,"Route 373","Metro Transit"
"1627",47.763187,-122.340225,"Route 373","Metro Transit"
"1628",47.755917,-122.333992,"Route 373","Metro Transit"
"1629",47.76374,-122.345795,"Route 373","Metro Transit"
"1630",47.76334,-122.335495,"Route 373","Metro Transit"
"1631",47.763321,-122.340828,"Route 373","Metro Transit"
"1632",47.768063,-122.345757,"Route 373","Metro Transit"
"1633",47.766823,-122.347359,"Route 373","Metro Transit"
"1634",47.77346,-122.345825,"Route 373","Metro Transit"
"1635",47.747788,-122.324013,"Route 373","Metro Transit"
"1636",47.741787,-122.323616,"Route 373","Metro Transit"
"1637",47.755096,-122.324158,"Route 373","Metro Transit"
"1638",47.741066,-122.323792,"Route 373","Metro Transit"
"1639",47.748894,-122.32383,"Route 373","Metro Transit"
"1640",47.754791,-122.323952,"Route 373","Metro Transit"
"1641",47.734028,-122.313164,"Route 373","Metro Transit"
"1642",47.733978,-122.322235,"Route 373","Metro Transit"
"1643",47.664135,-122.313187,"Route 373","Metro Transit"
"1644",47.662281,-122.313217,"Route 373","Metro Transit"
"1645",47.659847,-122.313271,"Route 373","Metro Transit"
"1646",47.656864,-122.313354,"Route 373","Metro Transit"
"1647",47.653393,-122.313065,"Route 373","Metro Transit"
"1648",47.657387,-122.313133,"Route 373","Metro Transit"
"1649",47.659767,-122.313065,"Route 373","Metro Transit"
"1650",47.662067,-122.313011,"Route 373","Metro Transit"
"1651",47.726555,-122.084518,"Route 931","Metro Transit"
"1652",47.717636,-122.088013,"Route 931","Metro Transit"
"1653",47.736191,-122.080482,"Route 931","Metro Transit"
"1654",47.740223,-122.080284,"Route 931","Metro Transit"
"1655",47.743183,-122.080948,"Route 931","Metro Transit"
"1656",47.747768,-122.081848,"Route 931","Metro Transit"
"1657",47.750687,-122.081322,"Route 931","Metro Transit"
"1658",47.752319,-122.081017,"Route 931","Metro Transit"
"1659",47.732948,-122.081741,"Route 931","Metro Transit"
"1660",47.726589,-122.084297,"Route 931","Metro Transit"
"1661",47.717941,-122.087685,"Route 931","Metro Transit"
"1662",47.729256,-122.083244,"Route 931","Metro Transit"
"1663",47.676891,-122.124428,"Route 931","Metro Transit"
"1664",47.676594,-122.124924,"Route 931","Metro Transit"
"1665",47.704174,-122.131821,"Route 931","Metro Transit"
"1666",47.70369,-122.132042,"Route 931","Metro Transit"
"1667",47.701565,-122.132126,"Route 931","Metro Transit"
"1668",47.678562,-122.122833,"Route 931","Metro Transit"
"1669",47.678646,-122.121498,"Route 931","Metro Transit"
"1670",47.701508,-122.131927,"Route 931","Metro Transit"
"1671",47.698666,-122.132027,"Route 931","Metro Transit"
"1672",47.697422,-122.132271,"Route 931","Metro Transit"
"1673",47.682896,-122.123627,"Route 931","Metro Transit"
"1674",47.684773,-122.125336,"Route 931","Metro Transit"
"1675",47.695118,-122.132248,"Route 931","Metro Transit"
"1676",47.684567,-122.125404,"Route 931","Metro Transit"
"1677",47.682468,-122.123505,"Route 931","Metro Transit"
"1678",47.694248,-122.131248,"Route 931","Metro Transit"
"1679",47.714367,-122.111237,"Route 931","Metro Transit"
"1680",47.714413,-122.110291,"Route 931","Metro Transit"
"1681",47.714451,-122.100868,"Route 931","Metro Transit"
"1682",47.714592,-122.103493,"Route 931","Metro Transit"
"1683",47.757122,-122.151436,"Route 931","Metro Transit"
"1684",47.754551,-122.153381,"Route 931","Metro Transit"
"1685",47.756782,-122.151398,"Route 931","Metro Transit"
"1686",47.769119,-122.182404,"Route 931","Metro Transit"
"1687",47.766228,-122.169304,"Route 931","Metro Transit"
"1688",47.766025,-122.169128,"Route 931","Metro Transit"
"1689",47.766483,-122.165741,"Route 931","Metro Transit"
"1690",47.76556,-122.17276,"Route 931","Metro Transit"
"1691",47.767113,-122.165031,"Route 931","Metro Transit"
"1692",47.765537,-122.173187,"Route 931","Metro Transit"
"1693",47.768932,-122.160553,"Route 931","Metro Transit"
"1694",47.768795,-122.160263,"Route 931","Metro Transit"
"1695",47.768929,-122.163811,"Route 931","Metro Transit"
"1696",47.768787,-122.158035,"Route 931","Metro Transit"
"1697",47.768951,-122.16629,"Route 931","Metro Transit"
"1698",47.768829,-122.166344,"Route 931","Metro Transit"
"1699",47.767918,-122.19101,"Route 931","Metro Transit"
"1700",47.76899,-122.183022,"Route 931","Metro Transit"
"1701",47.767941,-122.191231,"Route 931","Metro Transit"
"1702",47.761829,-122.192337,"Route 931","Metro Transit"
"1703",47.754406,-122.152206,"Route 931","Metro Transit"
"1704",47.755939,-122.148979,"Route 931","Metro Transit"
"1705",47.761513,-122.131737,"Route 931","Metro Transit"
"1706",47.761513,-122.125603,"Route 931","Metro Transit"
"1707",47.761437,-122.114845,"Route 931","Metro Transit"
"1708",47.761368,-122.105118,"Route 931","Metro Transit"
"1709",47.761257,-122.098412,"Route 931","Metro Transit"
"1710",47.736565,-122.080551,"Route 931","Metro Transit"
"1711",47.733799,-122.081619,"Route 931","Metro Transit"
"1712",47.757954,-122.087646,"Route 931","Metro Transit"
"1713",47.759403,-122.090981,"Route 931","Metro Transit"
"1714",47.751614,-122.08136,"Route 931","Metro Transit"
"1715",47.750515,-122.081551,"Route 931","Metro Transit"
"1716",47.74733,-122.082047,"Route 931","Metro Transit"
"1717",47.742714,-122.081047,"Route 931","Metro Transit"
"1718",47.740013,-122.080429,"Route 931","Metro Transit"
"1719",47.729088,-122.083534,"Route 931","Metro Transit"
"1720",47.755135,-122.081268,"Route 931","Metro Transit"
"1721",47.755199,-122.080948,"Route 931","Metro Transit"
"1722",47.764195,-122.142723,"Route 931","Metro Transit"
"1723",47.764095,-122.143188,"Route 931","Metro Transit"
"1724",47.765301,-122.154099,"Route 931","Metro Transit"
"1725",47.765854,-122.154541,"Route 931","Metro Transit"
"1726",47.757042,-122.154404,"Route 931","Metro Transit"
"1727",47.754986,-122.155319,"Route 931","Metro Transit"
"1728",47.755146,-122.155113,"Route 931","Metro Transit"
"1729",47.756855,-122.155403,"Route 931","Metro Transit"
"1730",47.756981,-122.154991,"Route 931","Metro Transit"
"1731",47.759918,-122.092026,"Route 931","Metro Transit"
"1732",47.761181,-122.097359,"Route 931","Metro Transit"
"1733",47.761509,-122.10524,"Route 931","Metro Transit"
"1734",47.761581,-122.115227,"Route 931","Metro Transit"
"1735",47.761654,-122.126442,"Route 931","Metro Transit"
"1736",47.761665,-122.132645,"Route 931","Metro Transit"
"1737",47.755741,-122.149307,"Route 931","Metro Transit"
"1738",47.758038,-122.087463,"Route 931","Metro Transit"
"1739",47.741261,-122.189034,"Route 238","Metro Transit"
"1740",47.735493,-122.193375,"Route 238","Metro Transit"
"1741",47.732555,-122.195709,"Route 238","Metro Transit"
"1742",47.730549,-122.197517,"Route 238","Metro Transit"
"1743",47.727753,-122.200256,"Route 238","Metro Transit"
"1744",47.725441,-122.202606,"Route 238","Metro Transit"
"1745",47.723568,-122.204453,"Route 238","Metro Transit"
"1746",47.722462,-122.205505,"Route 238","Metro Transit"
"1747",47.718819,-122.207664,"Route 238","Metro Transit"
"1748",47.722813,-122.204933,"Route 238","Metro Transit"
"1749",47.7239,-122.203896,"Route 238","Metro Transit"
"1750",47.725513,-122.202278,"Route 238","Metro Transit"
"1751",47.727753,-122.200012,"Route 238","Metro Transit"
"1752",47.730946,-122.196899,"Route 238","Metro Transit"
"1753",47.733288,-122.194893,"Route 238","Metro Transit"
"1754",47.735542,-122.193085,"Route 238","Metro Transit"
"1755",47.740597,-122.18911,"Route 238","Metro Transit"
"1756",47.756245,-122.180412,"Route 238","Metro Transit"
"1757",47.75602,-122.180222,"Route 238","Metro Transit"
"1758",47.754379,-122.180031,"Route 238","Metro Transit"
"1759",47.754349,-122.179794,"Route 238","Metro Transit"
"1760",47.751602,-122.179169,"Route 238","Metro Transit"
"1761",47.745968,-122.184029,"Route 238","Metro Transit"
"1762",47.675465,-122.178772,"Route 238","Metro Transit"
"1763",47.666672,-122.195656,"Route 238","Metro Transit"
"1764",47.668487,-122.185532,"Route 238","Metro Transit"
"1765",47.672108,-122.185532,"Route 238","Metro Transit"
"1766",47.674049,-122.184662,"Route 238","Metro Transit"
"1767",47.675404,-122.182594,"Route 238","Metro Transit"
"1768",47.675358,-122.180016,"Route 238","Metro Transit"
"1769",47.675266,-122.175545,"Route 238","Metro Transit"
"1770",47.669292,-122.188278,"Route 238","Metro Transit"
"1771",47.666637,-122.191162,"Route 238","Metro Transit"
"1772",47.666344,-122.193077,"Route 238","Metro Transit"
"1773",47.666824,-122.198074,"Route 238","Metro Transit"
"1774",47.667591,-122.201805,"Route 238","Metro Transit"
"1775",47.670628,-122.202202,"Route 238","Metro Transit"
"1776",47.673206,-122.202202,"Route 238","Metro Transit"
"1777",47.673817,-122.202408,"Route 238","Metro Transit"
"1778",47.67252,-122.202408,"Route 238","Metro Transit"
"1779",47.671085,-122.202408,"Route 238","Metro Transit"
"1780",47.66737,-122.201996,"Route 238","Metro Transit"
"1781",47.666199,-122.193199,"Route 238","Metro Transit"
"1782",47.666725,-122.190659,"Route 238","Metro Transit"
"1783",47.669342,-122.187859,"Route 238","Metro Transit"
"1784",47.668892,-122.184494,"Route 238","Metro Transit"
"1785",47.668091,-122.185593,"Route 238","Metro Transit"
"1786",47.6754,-122.164673,"Route 238","Metro Transit"
"1787",47.675388,-122.16906,"Route 238","Metro Transit"
"1788",47.675377,-122.172409,"Route 238","Metro Transit"
"1789",47.675381,-122.17421,"Route 238","Metro Transit"
"1790",47.675427,-122.176529,"Route 238","Metro Transit"
"1791",47.675522,-122.181084,"Route 238","Metro Transit"
"1792",47.674068,-122.184868,"Route 238","Metro Transit"
"1793",47.671967,-122.185738,"Route 238","Metro Transit"
"1794",47.6763,-122.203323,"Route 238","Metro Transit"
"1795",47.676518,-122.203552,"Route 238","Metro Transit"
"1796",47.675243,-122.174248,"Route 238","Metro Transit"
"1797",47.675251,-122.171547,"Route 238","Metro Transit"
"1798",47.675251,-122.169785,"Route 238","Metro Transit"
"1799",47.675259,-122.166275,"Route 238","Metro Transit"
"1800",47.675263,-122.164345,"Route 238","Metro Transit"
"1801",47.714745,-122.185791,"Route 238","Metro Transit"
"1802",47.714504,-122.180359,"Route 238","Metro Transit"
"1803",47.679192,-122.164017,"Route 238","Metro Transit"
"1804",47.714794,-122.180573,"Route 238","Metro Transit"
"1805",47.712624,-122.179947,"Route 238","Metro Transit"
"1806",47.709938,-122.1772,"Route 238","Metro Transit"
"1807",47.710812,-122.179276,"Route 238","Metro Transit"
"1808",47.716526,-122.187653,"Route 238","Metro Transit"
"1809",47.713032,-122.180115,"Route 238","Metro Transit"
"1810",47.714951,-122.181808,"Route 238","Metro Transit"
"1811",47.709919,-122.177567,"Route 238","Metro Transit"
"1812",47.714882,-122.185806,"Route 238","Metro Transit"
"1813",47.757122,-122.151436,"Route 238","Metro Transit"
"1814",47.756782,-122.151398,"Route 238","Metro Transit"
"1815",47.754414,-122.157692,"Route 238","Metro Transit"
"1816",47.754551,-122.159569,"Route 238","Metro Transit"
"1817",47.754749,-122.165237,"Route 238","Metro Transit"
"1818",47.758034,-122.170822,"Route 238","Metro Transit"
"1819",47.763176,-122.176643,"Route 238","Metro Transit"
"1820",47.768242,-122.180054,"Route 238","Metro Transit"
"1821",47.769119,-122.182404,"Route 238","Metro Transit"
"1822",47.75634,-122.202705,"Route 238","Metro Transit"
"1823",47.756809,-122.203842,"Route 238","Metro Transit"
"1824",47.753197,-122.188515,"Route 238","Metro Transit"
"1825",47.752884,-122.193184,"Route 238","Metro Transit"
"1826",47.756065,-122.199478,"Route 238","Metro Transit"
"1827",47.755962,-122.199661,"Route 238","Metro Transit"
"1828",47.752594,-122.192078,"Route 238","Metro Transit"
"1829",47.753094,-122.188377,"Route 238","Metro Transit"
"1830",47.759548,-122.164207,"Route 238","Metro Transit"
"1831",47.758018,-122.166939,"Route 238","Metro Transit"
"1832",47.761963,-122.20163,"Route 238","Metro Transit"
"1833",47.762016,-122.203262,"Route 238","Metro Transit"
"1834",47.761917,-122.199921,"Route 238","Metro Transit"
"1835",47.762196,-122.196014,"Route 238","Metro Transit"
"1836",47.763798,-122.193581,"Route 238","Metro Transit"
"1837",47.767918,-122.19101,"Route 238","Metro Transit"
"1838",47.76899,-122.183022,"Route 238","Metro Transit"
"1839",47.768261,-122.18026,"Route 238","Metro Transit"
"1840",47.762951,-122.176804,"Route 238","Metro Transit"
"1841",47.760113,-122.176132,"Route 238","Metro Transit"
"1842",47.760223,-122.176025,"Route 238","Metro Transit"
"1843",47.767941,-122.191231,"Route 238","Metro Transit"
"1844",47.763996,-122.193596,"Route 238","Metro Transit"
"1845",47.761829,-122.192337,"Route 238","Metro Transit"
"1846",47.762039,-122.198074,"Route 238","Metro Transit"
"1847",47.759766,-122.20385,"Route 238","Metro Transit"
"1848",47.759647,-122.203651,"Route 238","Metro Transit"
"1849",47.758072,-122.172485,"Route 238","Metro Transit"
"1850",47.754406,-122.163223,"Route 238","Metro Transit"
"1851",47.757042,-122.154404,"Route 238","Metro Transit"
"1852",47.754986,-122.155319,"Route 238","Metro Transit"
"1853",47.755146,-122.155113,"Route 238","Metro Transit"
"1854",47.756855,-122.155403,"Route 238","Metro Transit"
"1855",47.756981,-122.154991,"Route 238","Metro Transit"
"1856",47.707501,-122.166435,"Route 238","Metro Transit"
"1857",47.707638,-122.169937,"Route 238","Metro Transit"
"1858",47.7043,-122.164528,"Route 238","Metro Transit"
"1859",47.702839,-122.164566,"Route 238","Metro Transit"
"1860",47.700836,-122.164619,"Route 238","Metro Transit"
"1861",47.7029,-122.16436,"Route 238","Metro Transit"
"1862",47.7043,-122.164322,"Route 238","Metro Transit"
"1863",47.707741,-122.168938,"Route 238","Metro Transit"
"1864",47.707642,-122.166466,"Route 238","Metro Transit"
"1865",47.68005,-122.163811,"Route 238","Metro Transit"
"1866",47.681686,-122.163811,"Route 238","Metro Transit"
"1867",47.683975,-122.164032,"Route 238","Metro Transit"
"1868",47.686348,-122.164413,"Route 238","Metro Transit"
"1869",47.687573,-122.164604,"Route 238","Metro Transit"
"1870",47.689663,-122.164879,"Route 238","Metro Transit"
"1871",47.691536,-122.16481,"Route 238","Metro Transit"
"1872",47.693359,-122.164703,"Route 238","Metro Transit"
"1873",47.695251,-122.164619,"Route 238","Metro Transit"
"1874",47.697136,-122.164536,"Route 238","Metro Transit"
"1875",47.699608,-122.164459,"Route 238","Metro Transit"
"1876",47.701092,-122.164413,"Route 238","Metro Transit"
"1877",47.699455,-122.164673,"Route 238","Metro Transit"
"1878",47.698071,-122.164719,"Route 238","Metro Transit"
"1879",47.695541,-122.16481,"Route 238","Metro Transit"
"1880",47.692951,-122.164932,"Route 238","Metro Transit"
"1881",47.689129,-122.165047,"Route 238","Metro Transit"
"1882",47.687614,-122.164825,"Route 238","Metro Transit"
"1883",47.68618,-122.164597,"Route 238","Metro Transit"
"1884",47.68436,-122.164307,"Route 238","Metro Transit"
"1885",47.681431,-122.164017,"Route 238","Metro Transit"
"1886",47.718422,-122.207077,"Route 238","Metro Transit"
"1887",47.718422,-122.201302,"Route 238","Metro Transit"
"1888",47.718418,-122.199112,"Route 238","Metro Transit"
"1889",47.718418,-122.196625,"Route 238","Metro Transit"
"1890",47.718395,-122.193253,"Route 238","Metro Transit"
"1891",47.718365,-122.189507,"Route 238","Metro Transit"
"1892",47.718491,-122.188828,"Route 238","Metro Transit"
"1893",47.71854,-122.193932,"Route 238","Metro Transit"
"1894",47.718552,-122.196625,"Route 238","Metro Transit"
"1895",47.718556,-122.201775,"Route 238","Metro Transit"
"1896",47.718563,-122.206558,"Route 238","Metro Transit"
"1897",47.744297,-122.184921,"Route 238","Metro Transit"
"1898",47.744396,-122.185127,"Route 238","Metro Transit"
"1899",47.74638,-122.18399,"Route 238","Metro Transit"
"1900",47.751667,-122.179375,"Route 238","Metro Transit"
"1901",47.611034,-122.334526,"Route 312","Metro Transit"
"1902",47.611126,-122.331779,"Route 312","Metro Transit"
"1903",47.609768,-122.334648,"Route 312","Metro Transit"
"1904",47.609131,-122.336182,"Route 312","Metro Transit"
"1905",47.604466,-122.334625,"Route 312","Metro Transit"
"1906",47.602478,-122.332809,"Route 312","Metro Transit"
"1907",47.71542,-122.29763,"Route 312","Metro Transit"
"1908",47.708515,-122.30143,"Route 312","Metro Transit"
"1909",47.697735,-122.305489,"Route 312","Metro Transit"
"1910",47.690872,-122.30751,"Route 312","Metro Transit"
"1911",47.6978,-122.305229,"Route 312","Metro Transit"
"1912",47.690773,-122.307388,"Route 312","Metro Transit"
"1913",47.70858,-122.301208,"Route 312","Metro Transit"
"1914",47.71582,-122.29718,"Route 312","Metro Transit"
"1915",47.599266,-122.329857,"Route 312","Metro Transit"
"1916",47.598812,-122.328903,"Route 312","Metro Transit"
"1917",47.603127,-122.330086,"Route 312","Metro Transit"
"1918",47.606075,-122.332779,"Route 312","Metro Transit"
"1919",47.609837,-122.33622,"Route 312","Metro Transit"
"1920",47.760613,-122.20018,"Route 312","Metro Transit"
"1921",47.762196,-122.196014,"Route 312","Metro Transit"
"1922",47.763798,-122.193581,"Route 312","Metro Transit"
"1923",47.759392,-122.199783,"Route 312","Metro Transit"
"1924",47.763996,-122.193596,"Route 312","Metro Transit"
"1925",47.759331,-122.20108,"Route 312","Metro Transit"
"1926",47.761829,-122.192337,"Route 312","Metro Transit"
"1927",47.761948,-122.197227,"Route 312","Metro Transit"
"1928",47.760639,-122.200783,"Route 312","Metro Transit"
"1929",47.757935,-122.211418,"Route 312","Metro Transit"
"1930",47.75119,-122.212036,"Route 312","Metro Transit"
"1931",47.753063,-122.225342,"Route 312","Metro Transit"
"1932",47.754711,-122.230545,"Route 312","Metro Transit"
"1933",47.756004,-122.234673,"Route 312","Metro Transit"
"1934",47.756302,-122.236435,"Route 312","Metro Transit"
"1935",47.757134,-122.24147,"Route 312","Metro Transit"
"1936",47.758408,-122.241295,"Route 312","Metro Transit"
"1937",47.759201,-122.243057,"Route 312","Metro Transit"
"1938",47.758415,-122.249435,"Route 312","Metro Transit"
"1939",47.758373,-122.263237,"Route 312","Metro Transit"
"1940",47.753216,-122.277527,"Route 312","Metro Transit"
"1941",47.75219,-122.280037,"Route 312","Metro Transit"
"1942",47.748322,-122.284912,"Route 312","Metro Transit"
"1943",47.739384,-122.289886,"Route 312","Metro Transit"
"1944",47.733151,-122.292519,"Route 312","Metro Transit"
"1945",47.728077,-122.292343,"Route 312","Metro Transit"
"1946",47.722694,-122.293411,"Route 312","Metro Transit"
"1947",47.71896,-122.295525,"Route 312","Metro Transit"
"1948",47.720383,-122.294479,"Route 312","Metro Transit"
"1949",47.723572,-122.292793,"Route 312","Metro Transit"
"1950",47.728012,-122.292137,"Route 312","Metro Transit"
"1951",47.734463,-122.292343,"Route 312","Metro Transit"
"1952",47.739723,-122.289368,"Route 312","Metro Transit"
"1953",47.748486,-122.284569,"Route 312","Metro Transit"
"1954",47.752117,-122.279831,"Route 312","Metro Transit"
"1955",47.753731,-122.275841,"Route 312","Metro Transit"
"1956",47.758301,-122.261803,"Route 312","Metro Transit"
"1957",47.758202,-122.24881,"Route 312","Metro Transit"
"1958",47.757256,-122.243042,"Route 312","Metro Transit"
"1959",47.756329,-122.237457,"Route 312","Metro Transit"
"1960",47.755627,-122.233536,"Route 312","Metro Transit"
